SurveyResponseKey,DateKey,CustomerKey,ProductCategoryKey,EnglishProductCategoryName,ProductSubcategoryKey,EnglishProductSubcategoryName,Date
2048,20120305,14879,3,Clothing,21,Jerseys,2012-03-05 00:00:00.000
2049,20120323,11903,3,Clothing,22,Shorts,2012-03-23 00:00:00.000
2050,20120402,26407,3,Clothing,19,Caps,2012-04-02 00:00:00.000
2051,20120422,18210,3,Clothing,19,Caps,2012-04-22 00:00:00.000
2052,20120330,14988,3,Clothing,22,Shorts,2012-03-30 00:00:00.000
2053,20120401,29454,3,Clothing,24,Tights,2012-04-01 00:00:00.000
2054,20120331,20125,4,Accessories,35,Panniers,2012-03-31 00:00:00.000
2055,20120330,11735,3,Clothing,23,Socks,2012-03-30 00:00:00.000
2056,20120312,15887,4,Accessories,35,Panniers,2012-03-12 00:00:00.000
2057,20120315,14188,4,Accessories,33,Lights,2012-03-15 00:00:00.000
2058,20120315,13875,4,Accessories,34,Locks,2012-03-15 00:00:00.000
2059,20120410,20467,3,Clothing,22,Shorts,2012-04-10 00:00:00.000
2060,20120425,29384,3,Clothing,22,Shorts,2012-04-25 00:00:00.000
2061,20120307,16577,4,Accessories,31,Helmets,2012-03-07 00:00:00.000
2062,20120315,22397,3,Clothing,22,Shorts,2012-03-15 00:00:00.000
2063,20120321,15270,3,Clothing,19,Caps,2012-03-21 00:00:00.000
2064,20120301,20497,3,Clothing,24,Tights,2012-03-01 00:00:00.000
2065,20120424,18935,4,Accessories,35,Panniers,2012-04-24 00:00:00.000
2066,20120426,13763,3,Clothing,24,Tights,2012-04-26 00:00:00.000
2067,20120301,22421,4,Accessories,36,Pumps,2012-03-01 00:00:00.000
2068,20120422,23983,4,Accessories,36,Pumps,2012-04-22 00:00:00.000
2069,20120422,23899,3,Clothing,21,Jerseys,2012-04-22 00:00:00.000
2070,20120317,22458,4,Accessories,33,Lights,2012-03-17 00:00:00.000
2071,20120313,21058,4,Accessories,31,Helmets,2012-03-13 00:00:00.000
2072,20120406,17740,3,Clothing,25,Vests,2012-04-06 00:00:00.000
2073,20120421,15017,3,Clothing,25,Vests,2012-04-21 00:00:00.000
2074,20120324,12632,3,Clothing,25,Vests,2012-03-24 00:00:00.000
2075,20120412,12718,3,Clothing,25,Vests,2012-04-12 00:00:00.000
2076,20120407,20910,3,Clothing,25,Vests,2012-04-07 00:00:00.000
2077,20120424,13773,3,Clothing,25,Vests,2012-04-24 00:00:00.000
2078,20120320,24095,3,Clothing,25,Vests,2012-03-20 00:00:00.000
2079,20120229,16439,3,Clothing,25,Vests,2012-02-29 00:00:00.000
2080,20120425,14689,3,Clothing,25,Vests,2012-04-25 00:00:00.000
2082,20120416,14845,3,Clothing,23,Socks,2012-04-16 00:00:00.000
2083,20120306,19320,4,Accessories,28,Bottles and Cages,2012-03-06 00:00:00.000
2084,20120401,21080,4,Accessories,34,Locks,2012-04-01 00:00:00.000
2085,20120422,15651,4,Accessories,35,Panniers,2012-04-22 00:00:00.000
2086,20120317,16596,3,Clothing,21,Jerseys,2012-03-17 00:00:00.000
2087,20120412,19295,4,Accessories,36,Pumps,2012-04-12 00:00:00.000
2088,20120329,22511,3,Clothing,19,Caps,2012-03-29 00:00:00.000
2089,20120427,22484,3,Clothing,24,Tights,2012-04-27 00:00:00.000
2090,20120305,24952,3,Clothing,24,Tights,2012-03-05 00:00:00.000
2091,20120304,17752,3,Clothing,22,Shorts,2012-03-04 00:00:00.000
2092,20120322,21862,3,Clothing,21,Jerseys,2012-03-22 00:00:00.000
2093,20120425,19310,4,Accessories,36,Pumps,2012-04-25 00:00:00.000
2094,20120412,23958,3,Clothing,24,Tights,2012-04-12 00:00:00.000
2095,20120312,19174,3,Clothing,22,Shorts,2012-03-12 00:00:00.000
2096,20120307,28384,3,Clothing,23,Socks,2012-03-07 00:00:00.000
2097,20120406,13812,3,Clothing,19,Caps,2012-04-06 00:00:00.000
2098,20120323,21522,4,Accessories,35,Panniers,2012-03-23 00:00:00.000
2099,20120322,14971,4,Accessories,33,Lights,2012-03-22 00:00:00.000
2100,20120229,18132,4,Accessories,36,Pumps,2012-02-29 00:00:00.000
2101,20120303,12866,4,Accessories,34,Locks,2012-03-03 00:00:00.000
2102,20120403,25476,4,Accessories,34,Locks,2012-04-03 00:00:00.000
2103,20120311,21357,4,Accessories,33,Lights,2012-03-11 00:00:00.000
2104,20120425,20883,4,Accessories,27,Bike Stands,2012-04-25 00:00:00.000
2105,20120411,16424,3,Clothing,22,Shorts,2012-04-11 00:00:00.000
2106,20120315,13232,3,Clothing,22,Shorts,2012-03-15 00:00:00.000
2107,20120425,19016,4,Accessories,33,Lights,2012-04-25 00:00:00.000
2108,20120308,26947,3,Clothing,19,Caps,2012-03-08 00:00:00.000
2109,20120303,29045,4,Accessories,34,Locks,2012-03-03 00:00:00.000
2110,20120423,23436,3,Clothing,24,Tights,2012-04-23 00:00:00.000
2111,20120229,12873,3,Clothing,24,Tights,2012-02-29 00:00:00.000
2112,20120326,20940,3,Clothing,22,Shorts,2012-03-26 00:00:00.000
2113,20120404,24578,4,Accessories,33,Lights,2012-04-04 00:00:00.000
2114,20120406,14254,3,Clothing,24,Tights,2012-04-06 00:00:00.000
2115,20120321,27398,4,Accessories,36,Pumps,2012-03-21 00:00:00.000
2116,20120321,22445,4,Accessories,34,Locks,2012-03-21 00:00:00.000
2117,20120417,11406,3,Clothing,19,Caps,2012-04-17 00:00:00.000
2118,20120407,20962,3,Clothing,23,Socks,2012-04-07 00:00:00.000
2119,20120301,22188,4,Accessories,33,Lights,2012-03-01 00:00:00.000
2120,20120308,13727,4,Accessories,36,Pumps,2012-03-08 00:00:00.000
2121,20120406,15163,4,Accessories,36,Pumps,2012-04-06 00:00:00.000
2122,20120405,23485,4,Accessories,27,Bike Stands,2012-04-05 00:00:00.000
2123,20120404,27601,3,Clothing,23,Socks,2012-04-04 00:00:00.000
2124,20120311,18801,4,Accessories,31,Helmets,2012-03-11 00:00:00.000
2125,20120303,11778,4,Accessories,36,Pumps,2012-03-03 00:00:00.000
2126,20120410,15994,3,Clothing,22,Shorts,2012-04-10 00:00:00.000
2127,20120416,11241,4,Accessories,35,Panniers,2012-04-16 00:00:00.000
2128,20120304,28787,3,Clothing,23,Socks,2012-03-04 00:00:00.000
2130,20120318,12374,3,Clothing,24,Tights,2012-03-18 00:00:00.000
2131,20120304,23062,4,Accessories,35,Panniers,2012-03-04 00:00:00.000
2132,20120423,29333,4,Accessories,34,Locks,2012-04-23 00:00:00.000
2133,20120412,17204,3,Clothing,21,Jerseys,2012-04-12 00:00:00.000
2134,20120325,28264,3,Clothing,19,Caps,2012-03-25 00:00:00.000
2135,20120305,27145,3,Clothing,24,Tights,2012-03-05 00:00:00.000
2136,20120302,16536,3,Clothing,19,Caps,2012-03-02 00:00:00.000
2137,20120317,22003,4,Accessories,31,Helmets,2012-03-17 00:00:00.000
2138,20120323,22091,3,Clothing,19,Caps,2012-03-23 00:00:00.000
2139,20120331,18647,3,Clothing,22,Shorts,2012-03-31 00:00:00.000
2141,20120330,19959,4,Accessories,35,Panniers,2012-03-30 00:00:00.000
2142,20120314,27570,3,Clothing,23,Socks,2012-03-14 00:00:00.000
2143,20120407,16936,3,Clothing,22,Shorts,2012-04-07 00:00:00.000
2144,20120327,20919,3,Clothing,22,Shorts,2012-03-27 00:00:00.000
2145,20120401,23948,4,Accessories,33,Lights,2012-04-01 00:00:00.000
2146,20120303,25689,3,Clothing,23,Socks,2012-03-03 00:00:00.000
2147,20120325,22897,4,Accessories,33,Lights,2012-03-25 00:00:00.000
2148,20120421,19334,3,Clothing,24,Tights,2012-04-21 00:00:00.000
2149,20120314,11473,4,Accessories,34,Locks,2012-03-14 00:00:00.000
2150,20120312,14350,4,Accessories,33,Lights,2012-03-12 00:00:00.000
2152,20120422,27069,3,Clothing,19,Caps,2012-04-22 00:00:00.000
2153,20120324,12008,3,Clothing,22,Shorts,2012-03-24 00:00:00.000
2154,20120308,13630,3,Clothing,22,Shorts,2012-03-08 00:00:00.000
2155,20120410,27269,3,Clothing,23,Socks,2012-04-10 00:00:00.000
2156,20120310,13945,4,Accessories,31,Helmets,2012-03-10 00:00:00.000
2157,20120311,18604,4,Accessories,34,Locks,2012-03-11 00:00:00.000
2158,20120401,23410,4,Accessories,33,Lights,2012-04-01 00:00:00.000
2159,20120316,17293,4,Accessories,31,Helmets,2012-03-16 00:00:00.000
2160,20120305,18013,3,Clothing,19,Caps,2012-03-05 00:00:00.000
2161,20120403,15665,3,Clothing,22,Shorts,2012-04-03 00:00:00.000
2162,20120318,24693,3,Clothing,22,Shorts,2012-03-18 00:00:00.000
2163,20120409,12618,3,Clothing,19,Caps,2012-04-09 00:00:00.000
2164,20120315,19093,4,Accessories,31,Helmets,2012-03-15 00:00:00.000
2165,20120427,25062,3,Clothing,23,Socks,2012-04-27 00:00:00.000
2166,20120413,11779,3,Clothing,24,Tights,2012-04-13 00:00:00.000
2167,20120417,12899,3,Clothing,24,Tights,2012-04-17 00:00:00.000
2168,20120329,11766,4,Accessories,34,Locks,2012-03-29 00:00:00.000
2169,20120309,28183,3,Clothing,22,Shorts,2012-03-09 00:00:00.000
2170,20120425,21234,4,Accessories,36,Pumps,2012-04-25 00:00:00.000
2171,20120407,14705,3,Clothing,23,Socks,2012-04-07 00:00:00.000
2172,20120315,17162,3,Clothing,21,Jerseys,2012-03-15 00:00:00.000
2173,20120409,11707,4,Accessories,36,Pumps,2012-04-09 00:00:00.000
2175,20120322,17816,3,Clothing,21,Jerseys,2012-03-22 00:00:00.000
2176,20120307,12356,4,Accessories,36,Pumps,2012-03-07 00:00:00.000
2177,20120318,18800,4,Accessories,36,Pumps,2012-03-18 00:00:00.000
2179,20120326,27116,3,Clothing,21,Jerseys,2012-03-26 00:00:00.000
2180,20120420,23589,3,Clothing,19,Caps,2012-04-20 00:00:00.000
2181,20120407,24173,4,Accessories,31,Helmets,2012-04-07 00:00:00.000
2182,20120416,28212,4,Accessories,36,Pumps,2012-04-16 00:00:00.000
2183,20120404,28734,4,Accessories,36,Pumps,2012-04-04 00:00:00.000
2184,20120414,12740,3,Clothing,19,Caps,2012-04-14 00:00:00.000
2185,20120401,15479,3,Clothing,19,Caps,2012-04-01 00:00:00.000
2186,20120312,19994,3,Clothing,24,Tights,2012-03-12 00:00:00.000
2187,20120331,15425,4,Accessories,35,Panniers,2012-03-31 00:00:00.000
2189,20120314,27715,3,Clothing,23,Socks,2012-03-14 00:00:00.000
2190,20120414,28514,4,Accessories,34,Locks,2012-04-14 00:00:00.000
2191,20120427,28402,4,Accessories,33,Lights,2012-04-27 00:00:00.000
2192,20120314,20500,3,Clothing,22,Shorts,2012-03-14 00:00:00.000
2193,20120420,21309,4,Accessories,33,Lights,2012-04-20 00:00:00.000
2194,20120313,21488,3,Clothing,22,Shorts,2012-03-13 00:00:00.000
2195,20120426,12457,3,Clothing,24,Tights,2012-04-26 00:00:00.000
2196,20120411,17105,4,Accessories,35,Panniers,2012-04-11 00:00:00.000
2197,20120406,22305,4,Accessories,34,Locks,2012-04-06 00:00:00.000
2200,20120309,13508,3,Clothing,23,Socks,2012-03-09 00:00:00.000
2201,20120402,11399,4,Accessories,35,Panniers,2012-04-02 00:00:00.000
2202,20120317,12256,3,Clothing,24,Tights,2012-03-17 00:00:00.000
2203,20120323,16312,3,Clothing,22,Shorts,2012-03-23 00:00:00.000
2205,20120327,25491,4,Accessories,36,Pumps,2012-03-27 00:00:00.000
2206,20120424,11390,3,Clothing,19,Caps,2012-04-24 00:00:00.000
2207,20120302,12534,4,Accessories,34,Locks,2012-03-02 00:00:00.000
2208,20120331,13781,3,Clothing,21,Jerseys,2012-03-31 00:00:00.000
2209,20120413,17822,4,Accessories,31,Helmets,2012-04-13 00:00:00.000
2211,20120417,11555,4,Accessories,36,Pumps,2012-04-17 00:00:00.000
2212,20120329,25513,4,Accessories,35,Panniers,2012-03-29 00:00:00.000
2213,20120327,25723,3,Clothing,21,Jerseys,2012-03-27 00:00:00.000
2214,20120424,17957,3,Clothing,21,Jerseys,2012-04-24 00:00:00.000
2215,20120318,14942,3,Clothing,24,Tights,2012-03-18 00:00:00.000
2216,20120328,19252,4,Accessories,34,Locks,2012-03-28 00:00:00.000
2217,20120307,22795,3,Clothing,24,Tights,2012-03-07 00:00:00.000
2219,20120329,22449,4,Accessories,33,Lights,2012-03-29 00:00:00.000
2220,20120406,18623,4,Accessories,34,Locks,2012-04-06 00:00:00.000
2221,20120411,12221,3,Clothing,19,Caps,2012-04-11 00:00:00.000
2222,20120312,12782,4,Accessories,31,Helmets,2012-03-12 00:00:00.000
2223,20120304,27699,4,Accessories,33,Lights,2012-03-04 00:00:00.000
2224,20120417,11141,3,Clothing,19,Caps,2012-04-17 00:00:00.000
2225,20120413,26369,4,Accessories,34,Locks,2012-04-13 00:00:00.000
2226,20120426,13679,3,Clothing,23,Socks,2012-04-26 00:00:00.000
2227,20120418,11813,4,Accessories,34,Locks,2012-04-18 00:00:00.000
2228,20120417,17254,4,Accessories,34,Locks,2012-04-17 00:00:00.000
2230,20120326,13180,4,Accessories,35,Panniers,2012-03-26 00:00:00.000
2232,20120309,12055,4,Accessories,35,Panniers,2012-03-09 00:00:00.000
2233,20120308,16948,3,Clothing,21,Jerseys,2012-03-08 00:00:00.000
2234,20120320,17888,3,Clothing,22,Shorts,2012-03-20 00:00:00.000
2235,20120416,24960,4,Accessories,31,Helmets,2012-04-16 00:00:00.000
2236,20120306,14987,3,Clothing,24,Tights,2012-03-06 00:00:00.000
2237,20120418,12515,4,Accessories,31,Helmets,2012-04-18 00:00:00.000
2239,20120320,26738,3,Clothing,22,Shorts,2012-03-20 00:00:00.000
2240,20120331,12068,3,Clothing,21,Jerseys,2012-03-31 00:00:00.000
2241,20120317,28094,3,Clothing,21,Jerseys,2012-03-17 00:00:00.000
2242,20120409,11238,4,Accessories,33,Lights,2012-04-09 00:00:00.000
2243,20120303,11538,4,Accessories,35,Panniers,2012-03-03 00:00:00.000
2244,20120417,11973,4,Accessories,34,Locks,2012-04-17 00:00:00.000
2245,20120322,16600,3,Clothing,24,Tights,2012-03-22 00:00:00.000
2246,20120409,23929,3,Clothing,23,Socks,2012-04-09 00:00:00.000
2247,20120317,24365,3,Clothing,23,Socks,2012-03-17 00:00:00.000
2248,20120326,18874,3,Clothing,24,Tights,2012-03-26 00:00:00.000
2249,20120415,16248,4,Accessories,31,Helmets,2012-04-15 00:00:00.000
2250,20120307,12594,3,Clothing,23,Socks,2012-03-07 00:00:00.000
2251,20120415,18828,4,Accessories,33,Lights,2012-04-15 00:00:00.000
2252,20120328,26125,3,Clothing,19,Caps,2012-03-28 00:00:00.000
2253,20120403,12057,3,Clothing,20,Gloves,2012-04-03 00:00:00.000
2254,20120311,24498,3,Clothing,20,Gloves,2012-03-11 00:00:00.000
2255,20120408,11950,3,Clothing,20,Gloves,2012-04-08 00:00:00.000
2256,20120308,12949,3,Clothing,20,Gloves,2012-03-08 00:00:00.000
2257,20120418,18081,3,Clothing,20,Gloves,2012-04-18 00:00:00.000
2258,20120302,25017,3,Clothing,20,Gloves,2012-03-02 00:00:00.000
2259,20120415,20742,3,Clothing,20,Gloves,2012-04-15 00:00:00.000
2260,20120331,21378,3,Clothing,20,Gloves,2012-03-31 00:00:00.000
2261,20120421,29049,3,Clothing,20,Gloves,2012-04-21 00:00:00.000
2262,20120306,19821,3,Clothing,20,Gloves,2012-03-06 00:00:00.000
2263,20120318,21741,3,Clothing,20,Gloves,2012-03-18 00:00:00.000
2264,20120322,16614,3,Clothing,20,Gloves,2012-03-22 00:00:00.000
2265,20120405,11334,3,Clothing,20,Gloves,2012-04-05 00:00:00.000
2266,20120318,15041,3,Clothing,20,Gloves,2012-03-18 00:00:00.000
2267,20120304,18554,3,Clothing,20,Gloves,2012-03-04 00:00:00.000
2268,20120323,24035,3,Clothing,20,Gloves,2012-03-23 00:00:00.000
2269,20120301,20767,3,Clothing,20,Gloves,2012-03-01 00:00:00.000
2270,20120424,11872,3,Clothing,20,Gloves,2012-04-24 00:00:00.000
2271,20120313,27565,3,Clothing,20,Gloves,2012-03-13 00:00:00.000
2272,20120302,19662,3,Clothing,20,Gloves,2012-03-02 00:00:00.000
2273,20120422,23299,3,Clothing,20,Gloves,2012-04-22 00:00:00.000
2274,20120423,11508,3,Clothing,20,Gloves,2012-04-23 00:00:00.000
2275,20120420,28155,3,Clothing,20,Gloves,2012-04-20 00:00:00.000
2276,20120311,25694,3,Clothing,20,Gloves,2012-03-11 00:00:00.000
2277,20120410,21521,3,Clothing,20,Gloves,2012-04-10 00:00:00.000
2278,20120331,20697,3,Clothing,20,Gloves,2012-03-31 00:00:00.000
2279,20120305,24339,3,Clothing,20,Gloves,2012-03-05 00:00:00.000
2280,20120401,27073,3,Clothing,20,Gloves,2012-04-01 00:00:00.000
2281,20120412,24198,3,Clothing,20,Gloves,2012-04-12 00:00:00.000
2282,20120414,13838,3,Clothing,20,Gloves,2012-04-14 00:00:00.000
2283,20120306,28924,3,Clothing,20,Gloves,2012-03-06 00:00:00.000
2284,20120416,15150,3,Clothing,20,Gloves,2012-04-16 00:00:00.000
2285,20120301,25833,3,Clothing,20,Gloves,2012-03-01 00:00:00.000
2286,20120419,13600,3,Clothing,20,Gloves,2012-04-19 00:00:00.000
2287,20120329,21070,3,Clothing,20,Gloves,2012-03-29 00:00:00.000
2288,20120324,16067,3,Clothing,20,Gloves,2012-03-24 00:00:00.000
2289,20120417,20515,3,Clothing,20,Gloves,2012-04-17 00:00:00.000
2290,20120414,17016,3,Clothing,20,Gloves,2012-04-14 00:00:00.000
2291,20120308,15677,3,Clothing,20,Gloves,2012-03-08 00:00:00.000
2292,20120313,23844,3,Clothing,20,Gloves,2012-03-13 00:00:00.000
2293,20120316,23649,3,Clothing,20,Gloves,2012-03-16 00:00:00.000
2294,20120330,15638,3,Clothing,20,Gloves,2012-03-30 00:00:00.000
2295,20120325,25849,3,Clothing,20,Gloves,2012-03-25 00:00:00.000
2296,20120323,20624,3,Clothing,20,Gloves,2012-03-23 00:00:00.000
2297,20120322,12891,3,Clothing,20,Gloves,2012-03-22 00:00:00.000
2298,20120325,20707,3,Clothing,20,Gloves,2012-03-25 00:00:00.000
2299,20120413,23340,3,Clothing,20,Gloves,2012-04-13 00:00:00.000
2300,20120403,11674,3,Clothing,20,Gloves,2012-04-03 00:00:00.000
2301,20120407,11959,3,Clothing,20,Gloves,2012-04-07 00:00:00.000
2302,20120411,21803,3,Clothing,20,Gloves,2012-04-11 00:00:00.000
2303,20120419,14868,3,Clothing,20,Gloves,2012-04-19 00:00:00.000
2304,20120316,18325,3,Clothing,20,Gloves,2012-03-16 00:00:00.000
2305,20120305,11965,3,Clothing,20,Gloves,2012-03-05 00:00:00.000
2306,20120312,23102,3,Clothing,20,Gloves,2012-03-12 00:00:00.000
2307,20120401,14594,3,Clothing,20,Gloves,2012-04-01 00:00:00.000
2308,20120306,21628,3,Clothing,20,Gloves,2012-03-06 00:00:00.000
2309,20120322,22015,3,Clothing,20,Gloves,2012-03-22 00:00:00.000
2310,20120421,13042,3,Clothing,20,Gloves,2012-04-21 00:00:00.000
2311,20120313,15109,3,Clothing,20,Gloves,2012-03-13 00:00:00.000
2312,20120425,25452,3,Clothing,20,Gloves,2012-04-25 00:00:00.000
2313,20120328,19155,3,Clothing,20,Gloves,2012-03-28 00:00:00.000
2314,20120305,13089,3,Clothing,20,Gloves,2012-03-05 00:00:00.000
2315,20120309,28529,3,Clothing,21,Jerseys,2012-03-09 00:00:00.000
2316,20120404,25473,3,Clothing,21,Jerseys,2012-04-04 00:00:00.000
2317,20120323,14616,3,Clothing,19,Caps,2012-03-23 00:00:00.000
2319,20120401,19525,4,Accessories,33,Lights,2012-04-01 00:00:00.000
2320,20120311,20569,4,Accessories,34,Locks,2012-03-11 00:00:00.000
2321,20120330,15303,3,Clothing,19,Caps,2012-03-30 00:00:00.000
2322,20120308,13146,4,Accessories,31,Helmets,2012-03-08 00:00:00.000
2323,20120417,25607,4,Accessories,33,Lights,2012-04-17 00:00:00.000
2324,20120402,19179,4,Accessories,35,Panniers,2012-04-02 00:00:00.000
2325,20120321,16132,3,Clothing,24,Tights,2012-03-21 00:00:00.000
2326,20120328,14708,4,Accessories,36,Pumps,2012-03-28 00:00:00.000
2327,20120305,19474,3,Clothing,22,Shorts,2012-03-05 00:00:00.000
2328,20120316,18179,4,Accessories,36,Pumps,2012-03-16 00:00:00.000
2329,20120326,25143,4,Accessories,33,Lights,2012-03-26 00:00:00.000
2330,20120304,14818,3,Clothing,22,Shorts,2012-03-04 00:00:00.000
2331,20120321,22959,4,Accessories,31,Helmets,2012-03-21 00:00:00.000
2333,20120326,15827,4,Accessories,33,Lights,2012-03-26 00:00:00.000
2334,20120413,21586,3,Clothing,22,Shorts,2012-04-13 00:00:00.000
2335,20120404,15305,4,Accessories,33,Lights,2012-04-04 00:00:00.000
2336,20120307,12627,4,Accessories,35,Panniers,2012-03-07 00:00:00.000
2337,20120402,19156,3,Clothing,22,Shorts,2012-04-02 00:00:00.000
2338,20120403,23735,3,Clothing,24,Tights,2012-04-03 00:00:00.000
2339,20120415,27488,3,Clothing,23,Socks,2012-04-15 00:00:00.000
2341,20120330,29056,3,Clothing,22,Shorts,2012-03-30 00:00:00.000
2345,20120404,11402,3,Clothing,21,Jerseys,2012-04-04 00:00:00.000
2346,20120401,29279,4,Accessories,35,Panniers,2012-04-01 00:00:00.000
2347,20120418,19466,3,Clothing,22,Shorts,2012-04-18 00:00:00.000
2348,20120305,14879,4,Accessories,33,Lights,2012-03-05 00:00:00.000
2350,20120402,26407,3,Clothing,21,Jerseys,2012-04-02 00:00:00.000
2351,20120422,18210,4,Accessories,35,Panniers,2012-04-22 00:00:00.000
2352,20120330,14988,3,Clothing,19,Caps,2012-03-30 00:00:00.000
2353,20120401,29454,4,Accessories,35,Panniers,2012-04-01 00:00:00.000
2354,20120331,20125,3,Clothing,22,Shorts,2012-03-31 00:00:00.000
2355,20120330,11735,4,Accessories,35,Panniers,2012-03-30 00:00:00.000
2356,20120312,15887,4,Accessories,31,Helmets,2012-03-12 00:00:00.000
2357,20120315,14188,4,Accessories,35,Panniers,2012-03-15 00:00:00.000
2358,20120315,13875,3,Clothing,23,Socks,2012-03-15 00:00:00.000
2359,20120410,20467,3,Clothing,21,Jerseys,2012-04-10 00:00:00.000
2360,20120425,29384,3,Clothing,21,Jerseys,2012-04-25 00:00:00.000
2361,20120307,16577,3,Clothing,22,Shorts,2012-03-07 00:00:00.000
2362,20120315,22397,4,Accessories,33,Lights,2012-03-15 00:00:00.000
2363,20120321,15270,3,Clothing,21,Jerseys,2012-03-21 00:00:00.000
2364,20120301,20497,4,Accessories,31,Helmets,2012-03-01 00:00:00.000
2365,20120424,18935,4,Accessories,34,Locks,2012-04-24 00:00:00.000
2366,20120426,13763,3,Clothing,21,Jerseys,2012-04-26 00:00:00.000
2367,20120301,22421,3,Clothing,23,Socks,2012-03-01 00:00:00.000
2368,20120422,23983,3,Clothing,19,Caps,2012-04-22 00:00:00.000
2369,20120408,24676,3,Clothing,24,Tights,2012-04-08 00:00:00.000
2370,20120317,26871,4,Accessories,35,Panniers,2012-03-17 00:00:00.000
2371,20120420,20553,4,Accessories,32,Hydration Packs,2012-04-20 00:00:00.000
2372,20120403,12649,4,Accessories,32,Hydration Packs,2012-04-03 00:00:00.000
2373,20120421,12639,3,Clothing,25,Vests,2012-04-21 00:00:00.000
2374,20120413,14766,4,Accessories,27,Bike Stands,2012-04-13 00:00:00.000
2375,20120427,27335,4,Accessories,30,Fenders,2012-04-27 00:00:00.000
2376,20120427,17084,4,Accessories,27,Bike Stands,2012-04-27 00:00:00.000
2377,20120316,29450,3,Clothing,25,Vests,2012-03-16 00:00:00.000
2378,20120317,12510,4,Accessories,36,Pumps,2012-03-17 00:00:00.000
2379,20120413,14959,4,Accessories,27,Bike Stands,2012-04-13 00:00:00.000
2380,20120411,27772,3,Clothing,23,Socks,2012-04-11 00:00:00.000
2381,20120403,13531,4,Accessories,32,Hydration Packs,2012-04-03 00:00:00.000
2382,20120320,14135,4,Accessories,33,Lights,2012-03-20 00:00:00.000
2383,20120408,14144,4,Accessories,30,Fenders,2012-04-08 00:00:00.000
2384,20120229,14923,4,Accessories,28,Bottles and Cages,2012-02-29 00:00:00.000
2385,20120327,22800,3,Clothing,25,Vests,2012-03-27 00:00:00.000
2386,20120405,14152,3,Clothing,24,Tights,2012-04-05 00:00:00.000
2387,20120411,21132,3,Clothing,21,Jerseys,2012-04-11 00:00:00.000
2388,20120419,23973,3,Clothing,18,Bib-Shorts,2012-04-19 00:00:00.000
2389,20120402,27807,4,Accessories,30,Fenders,2012-04-02 00:00:00.000
2390,20120422,24153,4,Accessories,30,Fenders,2012-04-22 00:00:00.000
2391,20120302,12631,4,Accessories,30,Fenders,2012-03-02 00:00:00.000
2392,20120319,21081,4,Accessories,30,Fenders,2012-03-19 00:00:00.000
2393,20120307,22377,4,Accessories,30,Fenders,2012-03-07 00:00:00.000
2394,20120405,23756,4,Accessories,30,Fenders,2012-04-05 00:00:00.000
2395,20120414,25539,4,Accessories,30,Fenders,2012-04-14 00:00:00.000
2396,20120319,12552,4,Accessories,30,Fenders,2012-03-19 00:00:00.000
2397,20120416,25574,4,Accessories,30,Fenders,2012-04-16 00:00:00.000
2398,20120314,24124,4,Accessories,30,Fenders,2012-03-14 00:00:00.000
2399,20120424,22814,4,Accessories,30,Fenders,2012-04-24 00:00:00.000
2400,20120426,12830,4,Accessories,30,Fenders,2012-04-26 00:00:00.000
2401,20120305,27926,4,Accessories,30,Fenders,2012-03-05 00:00:00.000
2402,20120414,24116,4,Accessories,30,Fenders,2012-04-14 00:00:00.000
2403,20120326,19426,4,Accessories,30,Fenders,2012-03-26 00:00:00.000
2404,20120408,13768,4,Accessories,30,Fenders,2012-04-08 00:00:00.000
2405,20120410,12254,4,Accessories,30,Fenders,2012-04-10 00:00:00.000
2406,20120302,12557,4,Accessories,30,Fenders,2012-03-02 00:00:00.000
2407,20120420,11420,4,Accessories,30,Fenders,2012-04-20 00:00:00.000
2408,20120408,22583,4,Accessories,30,Fenders,2012-04-08 00:00:00.000
2409,20120404,27477,4,Accessories,30,Fenders,2012-04-04 00:00:00.000
2410,20120322,13577,4,Accessories,30,Fenders,2012-03-22 00:00:00.000
2411,20120405,15419,4,Accessories,30,Fenders,2012-04-05 00:00:00.000
2412,20120419,29235,3,Clothing,20,Gloves,2012-04-19 00:00:00.000
2413,20120419,16485,4,Accessories,31,Helmets,2012-04-19 00:00:00.000
2414,20120409,27290,4,Accessories,32,Hydration Packs,2012-04-09 00:00:00.000
2415,20120229,20045,4,Accessories,26,Bike Racks,2012-02-29 00:00:00.000
2416,20120304,27958,4,Accessories,30,Fenders,2012-03-04 00:00:00.000
2417,20120425,28443,4,Accessories,28,Bottles and Cages,2012-04-25 00:00:00.000
2418,20120413,22827,4,Accessories,26,Bike Racks,2012-04-13 00:00:00.000
2419,20120320,15650,4,Accessories,28,Bottles and Cages,2012-03-20 00:00:00.000
2420,20120320,17187,3,Clothing,22,Shorts,2012-03-20 00:00:00.000
2421,20120412,14779,4,Accessories,34,Locks,2012-04-12 00:00:00.000
2422,20120315,22962,4,Accessories,30,Fenders,2012-03-15 00:00:00.000
2423,20120330,14453,4,Accessories,28,Bottles and Cages,2012-03-30 00:00:00.000
2424,20120425,23077,3,Clothing,20,Gloves,2012-04-25 00:00:00.000
2425,20120423,25867,4,Accessories,29,Cleaners,2012-04-23 00:00:00.000
2426,20120423,15331,3,Clothing,20,Gloves,2012-04-23 00:00:00.000
2427,20120325,12559,4,Accessories,37,Tires and Tubes,2012-03-25 00:00:00.000
