SalesOrderNumber,SalesOrderLineNumber,SalesReasonKey
SO67507,1,1
SO67507,2,1
SO67508,1,1
SO67508,2,1
SO67508,3,1
SO67509,1,1
SO67509,2,1
SO67509,3,1
SO67510,1,4
SO67511,1,1
SO67511,1,10
SO67511,2,1
SO67511,2,10
SO67511,3,1
SO67511,3,10
SO67511,4,1
SO67511,4,10
SO67512,1,1
SO67512,2,1
SO67513,1,1
SO67513,2,1
SO67513,3,1
SO67514,1,1
SO67514,2,1
SO67514,3,1
SO67514,4,1
SO67515,1,6
SO67516,1,1
SO67517,1,1
SO67517,2,1
SO67517,3,1
SO67518,1,1
SO67519,1,1
SO67520,1,1
SO67520,2,1
SO67520,3,1
SO67520,4,1
SO67521,1,1
SO67522,1,1
SO67523,1,1
SO67523,2,1
SO67523,3,1
SO67524,1,1
SO67524,2,1
SO67524,3,1
SO67524,4,1
SO67525,1,4
SO67526,1,1
SO67526,2,1
SO67526,3,1
SO67527,1,1
SO67527,2,1
SO67527,3,1
SO67528,1,1
SO67528,1,10
SO67528,2,1
SO67528,2,10
SO67529,1,1
SO67529,2,1
SO67529,3,1
SO67530,1,1
SO67530,2,1
SO67530,3,1
SO67531,1,1
SO67531,1,10
SO67531,2,1
SO67531,2,10
SO67532,1,1
SO67532,1,10
SO67532,2,1
SO67532,2,10
SO67532,3,1
SO67532,3,10
SO67532,4,1
SO67532,4,10
SO67533,1,1
SO67533,2,1
SO67533,3,1
SO67534,1,1
SO67534,2,1
SO67535,1,1
SO67535,2,1
SO67536,1,1
SO67536,2,1
SO67536,3,1
SO67537,1,1
SO67537,2,1
SO67538,1,1
SO67538,2,1
SO67538,3,1
SO67538,4,1
SO67538,5,1
SO67539,1,1
SO67540,1,1
SO67540,2,1
SO67540,3,1
SO67540,4,1
SO67540,5,1
SO67541,1,1
SO67541,2,1
SO67541,3,1
SO67542,1,1
SO67543,1,1
SO67543,2,1
SO67543,3,1
SO67544,1,1
SO67544,2,1
SO67544,3,1
SO67544,4,1
SO67545,1,2
SO67545,2,2
SO67546,1,1
SO67546,2,1
SO67546,3,1
SO67546,4,1
SO67547,1,2
SO67547,2,2
SO67548,1,1
SO67548,1,2
SO67548,2,1
SO67548,2,2
SO67548,3,1
SO67548,3,2
SO67548,4,1
SO67548,4,2
SO67548,5,1
SO67548,5,2
SO67548,6,1
SO67548,6,2
SO67549,1,1
SO67549,2,1
SO67549,3,1
SO67549,4,1
SO67550,1,6
SO67550,2,6
SO67551,1,1
SO67551,2,1
SO67552,1,1
SO67552,1,2
SO67552,2,1
SO67552,2,2
SO67552,3,1
SO67552,3,2
SO67552,4,1
SO67552,4,2
SO67553,1,6
SO67553,2,6
SO67554,1,1
SO67554,1,2
SO67554,2,1
SO67554,2,2
SO67554,3,1
SO67554,3,2
SO67554,4,1
SO67554,4,2
SO67555,1,1
SO67555,2,1
SO67556,1,1
SO67556,2,1
SO67556,3,1
SO67556,4,1
SO67557,1,1
SO67557,2,1
SO67557,3,1
SO67557,4,1
SO67558,1,5
SO67558,2,5
SO67561,1,1
SO67561,2,1
SO67561,3,1
SO67561,4,1
SO67562,1,1
SO67562,2,1
SO67562,3,1
SO67564,1,1
SO67564,1,2
SO67564,1,10
SO67564,2,1
SO67564,2,2
SO67564,2,10
SO67564,3,1
SO67564,3,2
SO67564,3,10
SO67565,1,1
SO67565,1,2
SO67565,2,1
SO67565,2,2
SO67565,3,1
SO67565,3,2
SO67565,4,1
SO67565,4,2
SO67566,1,1
SO67566,1,2
SO67566,1,10
SO67566,2,1
SO67566,2,2
SO67566,2,10
SO67566,3,1
SO67566,3,2
SO67566,3,10
SO67567,1,1
SO67567,2,1
SO67567,3,1
SO67567,4,1
SO67568,1,1
SO67568,2,1
SO67568,3,1
SO67569,1,1
SO67569,2,1
SO67569,3,1
SO67569,4,1
SO67571,1,1
SO67571,2,1
SO67571,3,1
SO67571,4,1
SO67572,1,2
SO67573,1,5
SO67573,2,5
SO67575,1,5
SO67575,2,5
SO67576,1,1
SO67576,2,1
SO67576,3,1
SO67577,1,1
SO67577,1,10
SO67577,2,1
SO67577,2,10
SO67577,3,1
SO67577,3,10
SO67578,1,6
SO67579,1,1
SO67579,2,1
SO67580,1,1
SO67581,1,1
SO67581,2,1
SO67582,1,2
SO67583,1,1
SO67583,2,1
SO67584,1,1
SO67584,2,1
SO67584,3,1
SO67584,4,1
SO67585,1,6
SO67585,2,6
SO67586,1,1
SO67586,2,1
SO67587,1,6
SO67587,2,6
SO67588,1,1
SO67588,2,1
SO67589,1,1
SO67589,2,1
SO67590,1,1
SO67590,2,1
SO67591,1,1
SO67591,2,1
SO67591,3,1
SO67592,1,1
SO67592,2,1
SO67592,3,1
SO67593,1,1
SO67593,2,1
SO67594,1,1
SO67594,2,1
SO67594,3,1
SO67595,1,1
SO67595,2,1
SO67595,3,1
SO67595,4,1
SO67596,1,1
SO67596,2,1
SO67596,3,1
SO67597,1,6
SO67598,1,1
SO67598,2,1
SO67599,1,1
SO67599,2,1
SO67600,1,1
SO67600,2,1
SO67601,1,1
SO67601,2,1
SO67602,1,1
SO67603,1,1
SO67603,2,1
SO67604,1,1
SO67604,2,1
SO67604,3,1
SO67605,1,1
SO67605,2,1
SO67605,3,1
SO67606,1,1
SO67606,1,10
SO67606,2,1
SO67606,2,10
SO67607,1,1
SO67607,2,1
SO67608,1,1
SO67608,2,1
SO67609,1,1
SO67609,2,1
SO67610,1,1
SO67610,2,1
SO67611,1,1
SO67612,1,1
SO67612,2,1
SO67612,3,1
SO67613,1,1
SO67613,2,1
SO67614,1,1
SO67614,2,1
SO67614,3,1
SO67614,4,1
SO67615,1,1
SO67615,2,1
SO67615,3,1
SO67616,1,1
SO67616,2,1
SO67617,1,1
SO67617,2,1
SO67619,1,1
SO67619,2,1
SO67620,1,1
SO67620,2,1
SO67620,3,1
SO67623,1,1
SO67623,2,1
SO67623,3,1
SO67623,4,1
SO67624,1,1
SO67624,2,1
SO67624,3,1
SO67626,1,1
SO67626,1,2
SO67626,1,10
SO67626,2,1
SO67626,2,2
SO67626,2,10
SO67626,3,1
SO67626,3,2
SO67626,3,10
SO67627,1,1
SO67627,2,1
SO67627,3,1
SO67627,4,1
SO67629,1,2
SO67630,1,1
SO67630,2,1
SO67630,3,1
SO67630,4,1
SO67631,1,1
SO67631,1,2
SO67631,2,1
SO67631,2,2
SO67632,1,1
SO67632,2,1
SO67632,3,1
SO67633,1,1
SO67633,2,1
SO67633,3,1
SO67633,4,1
SO67633,5,1
SO67635,1,1
SO67635,2,1
SO67636,1,2
SO67637,1,1
SO67637,2,1
SO67638,1,1
SO67638,1,2
SO67638,2,1
SO67638,2,2
SO67638,3,1
SO67638,3,2
SO67639,1,1
SO67639,2,1
SO67639,3,1
SO67639,4,1
SO67640,1,1
SO67640,1,2
SO67640,2,1
SO67640,2,2
SO67640,3,1
SO67640,3,2
SO67640,4,1
SO67640,4,2
SO67641,1,1
SO67641,2,1
SO67641,3,1
SO67642,1,1
SO67642,2,1
SO67644,1,5
SO67645,1,1
SO67646,1,1
SO67646,2,1
SO67646,3,1
SO67647,1,1
SO67647,2,1
SO67648,1,6
SO67649,1,1
SO67649,2,1
SO67649,3,1
SO67650,1,4
SO67651,1,1
SO67651,2,1
SO67651,3,1
SO67652,1,1
SO67652,2,1
SO67652,3,1
SO67653,1,1
SO67653,2,1
SO67654,1,1
SO67654,2,1
SO67655,1,1
SO67655,2,1
SO67656,1,1
SO67657,1,1
SO67657,2,1
SO67657,3,1
SO67658,1,1
SO67658,2,1
SO67658,3,1
SO67659,1,1
SO67659,2,1
SO67659,3,1
SO67660,1,1
SO67660,2,1
SO67661,1,4
SO67662,1,1
SO67662,2,1
SO67662,3,1
SO67663,1,1
SO67663,2,1
SO67663,3,1
SO67664,1,1
SO67664,2,1
SO67664,3,1
SO67665,1,1
SO67665,2,1
SO67665,3,1
SO67666,1,1
SO67666,2,1
SO67666,3,1
SO67666,4,1
SO67667,1,6
SO67668,1,6
SO67669,1,1
SO67669,2,1
SO67670,1,1
SO67670,2,1
SO67671,1,1
SO67671,2,1
SO67671,3,1
SO67672,1,1
SO67672,1,10
SO67672,2,1
SO67672,2,10
SO67672,3,1
SO67672,3,10
SO67672,4,1
SO67672,4,10
SO67674,1,1
SO67674,2,1
SO67674,3,1
SO67675,1,1
SO67675,2,1
SO67675,3,1
SO67676,1,1
SO67677,1,1
SO67677,2,1
SO67677,3,1
SO67677,4,1
SO67678,1,1
SO67678,2,1
SO67679,1,1
SO67680,1,1
SO67680,2,1
SO67680,3,1
SO67681,1,1
SO67682,1,1
SO67682,1,10
SO67682,2,1
SO67682,2,10
SO67682,3,1
SO67682,3,10
SO67685,1,1
SO67685,2,1
SO67685,3,1
SO67685,4,1
SO67686,1,1
SO67686,2,1
SO67686,3,1
SO67687,1,1
SO67687,2,1
SO67687,3,1
SO67687,4,1
SO67688,1,2
SO67689,1,1
SO67689,2,1
SO67689,3,1
SO67689,4,1
SO67690,1,2
SO67690,2,2
SO67692,1,1
SO67692,2,1
SO67692,3,1
SO67693,1,1
SO67693,2,1
SO67693,3,1
SO67693,4,1
SO67694,1,1
SO67694,1,2
SO67694,2,1
SO67694,2,2
SO67694,3,1
SO67694,3,2
SO67694,4,1
SO67694,4,2
SO67695,1,1
SO67695,2,1
SO67695,3,1
SO67696,1,1
SO67696,1,2
SO67696,2,1
SO67696,2,2
SO67697,1,1
SO67697,2,1
SO67697,3,1
SO67698,1,1
SO67698,2,1
SO67698,3,1
SO67699,1,1
SO67699,2,1
SO67700,1,1
SO67700,2,1
SO67701,1,1
SO67701,2,1
SO67702,1,1
SO67702,2,1
SO67702,3,1
SO67703,1,1
SO67703,2,1
SO67703,3,1
SO67705,1,4
SO67706,1,1
SO67706,2,1
SO67707,1,1
SO67707,2,1
SO67707,3,1
SO67708,1,1
SO67708,2,1
SO67709,1,1
SO67709,2,1
SO67710,1,1
SO67710,2,1
SO67710,3,1
SO67711,1,1
SO67711,2,1
SO67711,3,1
SO67711,4,1
SO67711,5,1
SO67712,1,1
SO67712,2,1
SO67712,3,1
SO67712,4,1
SO67713,1,1
SO67713,2,1
SO67713,3,1
SO67714,1,1
SO67714,2,1
SO67714,3,1
SO67715,1,1
SO67715,2,1
SO67715,3,1
SO67716,1,1
SO67716,2,1
SO67716,3,1
SO67717,1,1
SO67717,2,1
SO67718,1,1
SO67718,2,1
SO67719,1,6
SO67720,1,1
SO67720,2,1
SO67721,1,1
SO67721,2,1
SO67722,1,1
SO67722,2,1
SO67722,3,1
SO67722,4,1
SO67723,1,1
SO67723,1,10
SO67723,2,1
SO67723,2,10
SO67724,1,1
SO67724,2,1
SO67724,3,1
SO67724,4,1
SO67725,1,1
SO67725,1,10
SO67725,2,1
SO67725,2,10
SO67725,3,1
SO67725,3,10
SO67726,1,1
SO67726,2,1
SO67726,3,1
SO67726,4,1
SO67727,1,1
SO67727,2,1
SO67728,1,4
SO67729,1,1
SO67729,1,10
SO67729,2,1
SO67729,2,10
SO67730,1,1
SO67730,1,10
SO67730,2,1
SO67730,2,10
SO67731,1,1
SO67732,1,6
SO67732,2,6
SO67733,1,2
SO67733,2,2
SO67734,1,1
SO67734,2,1
SO67734,3,1
SO67735,1,1
SO67735,1,2
SO67735,2,1
SO67735,2,2
SO67737,1,1
SO67737,2,1
SO67737,3,1
SO67737,4,1
SO67738,1,1
SO67738,1,2
SO67738,2,1
SO67738,2,2
SO67738,3,1
SO67738,3,2
SO67738,4,1
SO67738,4,2
SO67738,5,1
SO67738,5,2
SO67739,1,1
SO67739,2,1
SO67739,3,1
SO67740,1,1
SO67740,2,1
SO67741,1,1
SO67741,1,2
SO67741,2,1
SO67741,2,2
SO67742,1,1
SO67742,2,1
SO67742,3,1
SO67742,4,1
SO67742,5,1
SO67746,1,1
SO67746,1,2
SO67746,2,1
SO67746,2,2
SO67746,3,1
SO67746,3,2
SO67746,4,1
SO67746,4,2
SO67747,1,1
SO67747,2,1
SO67747,3,1
SO67748,1,1
SO67748,2,1
SO67748,3,1
SO67748,4,1
SO67749,1,5
SO67750,1,1
SO67750,1,2
SO67750,2,1
SO67750,2,2
SO67750,3,1
SO67750,3,2
SO67751,1,1
SO67751,1,2
SO67751,2,1
SO67751,2,2
SO67751,3,1
SO67751,3,2
SO67754,1,1
SO67754,1,10
SO67754,2,1
SO67754,2,10
SO67754,3,1
SO67754,3,10
SO67754,4,1
SO67754,4,10
SO67755,1,1
SO67755,2,1
SO67755,3,1
SO67755,4,1
SO67756,1,1
SO67756,2,1
SO67756,3,1
SO67756,4,1
SO67756,5,1
SO67759,1,1
SO67759,2,1
SO67759,3,1
SO67760,1,1
SO67760,2,1
SO67765,1,1
SO67766,1,1
SO67767,1,1
SO67767,2,1
SO67767,3,1
SO67768,1,4
SO67769,1,1
SO67769,2,1
SO67770,1,1
SO67770,2,1
SO67771,1,6
SO67772,1,1
SO67773,1,1
SO67773,2,1
SO67774,1,1
SO67774,1,2
SO67774,2,1
SO67774,2,2
SO67774,3,1
SO67774,3,2
SO67774,4,1
SO67774,4,2
SO67775,1,1
SO67775,2,1
SO67776,1,1
SO67776,1,2
SO67776,2,1
SO67776,2,2
SO67779,1,1
SO67779,2,1
SO67779,3,1
SO67779,4,1
SO67780,1,2
SO67781,1,6
SO67781,2,6
SO67782,1,1
SO67782,2,1
SO67783,1,1
SO67784,1,1
SO67785,1,1
SO67786,1,1
SO67786,2,1
SO67787,1,1
SO67787,2,1
SO67787,3,1
SO67788,1,1
SO67788,2,1
SO67788,3,1
SO67789,1,1
SO67789,2,1
SO67789,3,1
SO67790,1,1
SO67790,2,1
SO67791,1,1
SO67791,1,10
SO67791,2,1
SO67791,2,10
SO67792,1,1
SO67792,2,1
SO67792,3,1
SO67793,1,1
SO67793,2,1
SO67794,1,1
SO67794,2,1
SO67794,3,1
SO67795,1,1
SO67795,2,1
SO67796,1,1
SO67796,2,1
SO67796,3,1
SO67797,1,1
SO67798,1,1
SO67798,2,1
SO67799,1,1
SO67799,2,1
SO67800,1,1
SO67800,2,1
SO67801,1,1
SO67801,2,1
SO67802,1,1
SO67802,2,1
SO67802,3,1
SO67803,1,1
SO67803,1,10
SO67803,2,1
SO67803,2,10
SO67804,1,1
SO67805,1,1
SO67806,1,1
SO67806,2,1
SO67807,1,1
SO67807,1,10
SO67807,2,1
SO67807,2,10
SO67807,3,1
SO67807,3,10
SO67808,1,1
SO67808,2,1
SO67809,1,1
SO67809,2,1
SO67810,1,1
SO67810,2,1
SO67811,1,1
SO67811,2,1
SO67811,3,1
SO67812,1,1
SO67812,2,1
SO67813,1,1
SO67814,1,4
SO67815,1,1
SO67816,1,1
SO67816,2,1
SO67816,3,1
SO67816,4,1
SO67817,1,2
SO67818,1,1
SO67818,2,1
SO67818,3,1
SO67819,1,1
SO67819,2,1
SO67819,3,1
SO67819,4,1
SO67819,5,1
SO67820,1,1
SO67820,1,2
SO67820,2,1
SO67820,2,2
SO67820,3,1
SO67820,3,2
SO67820,4,1
SO67820,4,2
SO67823,1,1
SO67823,2,1
SO67823,3,1
SO67823,4,1
SO67825,1,1
SO67825,2,1
SO67825,3,1
SO67825,4,1
SO67825,5,1
SO67826,1,1
SO67826,2,1
SO67826,3,1
SO67828,1,2
SO67829,1,2
SO67830,1,1
SO67830,1,10
SO67830,2,1
SO67830,2,10
SO67830,3,1
SO67830,3,10
SO67830,4,1
SO67830,4,10
SO67831,1,1
SO67831,2,1
SO67831,3,1
SO67831,4,1
SO67833,1,1
SO67833,2,1
SO67834,1,2
SO67835,1,1
SO67835,2,1
SO67837,1,2
SO67837,2,2
SO67838,1,1
SO67838,2,1
SO67838,3,1
SO67838,4,1
SO67839,1,1
SO67839,1,10
SO67840,1,1
SO67841,1,1
SO67841,1,10
SO67841,2,1
SO67841,2,10
SO67841,3,1
SO67841,3,10
SO67842,1,1
SO67842,2,1
SO67842,3,1
SO67842,4,1
SO67843,1,1
SO67843,2,1
SO67843,3,1
SO67844,1,1
SO67844,2,1
SO67844,3,1
SO67845,1,1
SO67846,1,1
SO67846,2,1
SO67847,1,4
SO67848,1,1
SO67848,1,2
SO67848,2,1
SO67848,2,2
SO67848,3,1
SO67848,3,2
SO67848,4,1
SO67848,4,2
SO67849,1,1
SO67849,2,1
SO67850,1,1
SO67850,2,1
SO67850,3,1
SO67850,4,1
SO67851,1,2
SO67851,2,2
SO67852,1,1
SO67852,2,1
SO67853,1,1
SO67853,2,1
SO67853,3,1
SO67854,1,1
SO67854,2,1
SO67855,1,1
SO67855,2,1
SO67855,3,1
SO67856,1,1
SO67856,2,1
SO67857,1,1
SO67857,2,1
SO67857,3,1
SO67857,4,1
SO67858,1,1
SO67858,2,1
SO67858,3,1
SO67859,1,1
SO67859,2,1
SO67859,3,1
SO67860,1,1
SO67860,2,1
SO67861,1,1
SO67861,2,1
SO67861,3,1
SO67862,1,1
SO67862,1,10
SO67862,2,1
SO67862,2,10
SO67863,1,1
SO67863,2,1
SO67863,3,1
SO67864,1,1
SO67864,2,1
SO67864,3,1
SO67864,4,1
SO67865,1,1
SO67866,1,6
SO67867,1,1
SO67867,2,1
SO67868,1,1
SO67869,1,1
SO67869,2,1
SO67869,3,1
SO67870,1,1
SO67870,2,1
SO67871,1,1
SO67871,2,1
SO67872,1,1
SO67872,1,10
SO67872,2,1
SO67872,2,10
SO67872,3,1
SO67872,3,10
SO67873,1,1
SO67873,2,1
SO67873,3,1
SO67874,1,1
SO67874,2,1
SO67874,3,1
SO67874,4,1
SO67875,1,1
SO67876,1,1
SO67876,2,1
SO67877,1,1
SO67877,2,1
SO67877,3,1
SO67878,1,1
SO67878,2,1
SO67878,3,1
SO67878,4,1
SO67879,1,1
SO67879,1,10
SO67879,2,1
SO67879,2,10
SO67880,1,1
SO67880,1,10
SO67880,2,1
SO67880,2,10
SO67881,1,1
SO67881,2,1
SO67882,1,1
SO67882,1,10
SO67882,2,1
SO67882,2,10
SO67882,3,1
SO67882,3,10
SO67883,1,1
SO67883,2,1
SO67883,3,1
SO67884,1,1
SO67884,2,1
SO67884,3,1
SO67884,4,1
SO67885,1,1
SO67885,2,1
SO67885,3,1
SO67885,4,1
SO67886,1,1
SO67886,1,10
SO67886,2,1
SO67886,2,10
SO67886,3,1
SO67886,3,10
SO67886,4,1
SO67886,4,10
SO67887,1,1
SO67887,2,1
SO67887,3,1
SO67888,1,6
SO67888,2,6
SO67889,1,2
SO67890,1,1
SO67890,1,2
SO67890,2,1
SO67890,2,2
SO67890,3,1
SO67890,3,2
SO67890,4,1
SO67890,4,2
SO67891,1,1
SO67891,1,2
SO67891,1,10
SO67891,2,1
SO67891,2,2
SO67891,2,10
SO67891,3,1
SO67891,3,2
SO67891,3,10
SO67892,1,1
SO67892,2,1
SO67892,3,1
SO67893,1,1
SO67893,2,1
SO67893,3,1
SO67893,4,1
SO67894,1,1
SO67894,1,2
SO67894,2,1
SO67894,2,2
SO67894,3,1
SO67894,3,2
SO67894,4,1
SO67894,4,2
SO67896,1,1
SO67896,2,1
SO67896,3,1
SO67896,4,1
SO67897,1,1
SO67897,1,2
SO67897,1,10
SO67897,2,1
SO67897,2,2
SO67897,2,10
SO67897,3,1
SO67897,3,2
SO67897,3,10
SO67898,1,1
SO67898,1,2
SO67898,2,1
SO67898,2,2
SO67898,3,1
SO67898,3,2
SO67898,4,1
SO67898,4,2
SO67899,1,6
SO67899,2,6
SO67900,1,6
SO67900,2,6
SO67901,1,1
SO67901,2,1
SO67902,1,1
SO67902,2,1
SO67902,3,1
SO67902,4,1
SO67903,1,1
SO67903,2,1
SO67903,3,1
SO67904,1,1
SO67904,2,1
SO67905,1,1
SO67905,2,1
SO67905,3,1
SO67906,1,1
SO67906,1,10
SO67906,2,1
SO67906,2,10
SO67907,1,1
SO67907,1,10
SO67910,1,1
SO67910,2,1
SO67910,3,1
SO67911,1,1
SO67911,2,1
SO67911,3,1
SO67912,1,1
SO67912,2,1
SO67913,1,1
SO67913,1,10
SO67913,2,1
SO67913,2,10
SO67913,3,1
SO67913,3,10
SO67914,1,1
SO67914,2,1
SO67915,1,1
SO67916,1,1
SO67916,2,1
SO67916,3,1
SO67917,1,1
SO67917,2,1
SO67917,3,1
SO67918,1,1
SO67918,2,1
SO67918,3,1
SO67918,4,1
SO67919,1,1
SO67919,2,1
SO67919,3,1
SO67920,1,1
SO67920,2,1
SO67921,1,1
SO67921,2,1
SO67922,1,1
SO67922,2,1
SO67923,1,1
SO67924,1,1
SO67924,2,1
SO67924,3,1
SO67925,1,1
SO67926,1,1
SO67926,2,1
SO67927,1,1
SO67927,2,1
SO67928,1,1
SO67928,2,1
SO67929,1,4
SO67930,1,1
SO67930,2,1
SO67931,1,1
SO67931,2,1
SO67932,1,1
SO67932,2,1
SO67932,3,1
SO67933,1,1
SO67933,2,1
SO67933,3,1
SO67934,1,1
SO67935,1,1
SO67936,1,1
SO67937,1,1
SO67937,2,1
SO67937,3,1
SO67938,1,4
SO67939,1,1
SO67939,1,2
SO67939,2,1
SO67939,2,2
SO67940,1,1
SO67940,2,1
SO67940,3,1
SO67940,4,1
SO67940,5,1
SO67942,1,2
SO67944,1,1
SO67944,2,1
SO67944,3,1
SO67944,4,1
SO67945,1,1
SO67945,2,1
SO67945,3,1
SO67946,1,1
SO67946,1,2
SO67946,2,1
SO67946,2,2
SO67947,1,1
SO67947,1,2
SO67947,2,1
SO67947,2,2
SO67947,3,1
SO67947,3,2
SO67949,1,1
SO67949,2,1
SO67949,3,1
SO67949,4,1
SO67950,1,1
SO67950,2,1
SO67950,3,1
SO67950,4,1
SO67952,1,1
SO67952,2,1
SO67953,1,1
SO67953,2,1
SO67953,3,1
SO67954,1,1
SO67954,2,1
SO67955,1,6
SO67955,2,6
SO67956,1,1
SO67956,2,1
SO67956,3,1
SO67956,4,1
SO67956,5,1
SO67958,1,1
SO67958,1,2
SO67958,2,1
SO67958,2,2
SO67958,3,1
SO67958,3,2
SO67958,4,1
SO67958,4,2
SO67959,1,1
SO67959,2,1
SO67959,3,1
SO67959,4,1
SO67959,5,1
SO67960,1,1
SO67960,2,1
SO67960,3,1
SO67961,1,2
SO67962,1,6
SO67962,2,6
SO67963,1,6
SO67963,2,6
SO67964,1,1
SO67964,2,1
SO67964,3,1
SO67964,4,1
SO67965,1,1
SO67965,2,1
SO67965,3,1
SO67965,4,1
SO67966,1,1
SO67966,1,10
SO67966,2,1
SO67966,2,10
SO67967,1,1
SO67967,2,1
SO67967,3,1
SO67968,1,1
SO67968,2,1
SO67969,1,1
SO67969,2,1
SO67970,1,1
SO67970,2,1
SO67971,1,1
SO67971,2,1
SO67972,1,4
SO67973,1,1
SO67973,2,1
SO67974,1,1
SO67974,2,1
SO67974,3,1
SO67974,4,1
SO67974,5,1
SO67975,1,1
SO67975,2,1
SO67975,3,1
SO67976,1,1
SO67976,2,1
SO67976,3,1
SO67977,1,1
SO67977,2,1
SO67977,3,1
SO67977,4,1
SO67978,1,1
SO67978,2,1
SO67978,3,1
SO67978,4,1
SO67979,1,1
SO67979,2,1
SO67980,1,1
SO67981,1,1
SO67981,2,1
SO67982,1,1
SO67982,2,1
SO67983,1,1
SO67983,2,1
SO67983,3,1
SO67983,4,1
SO67983,5,1
SO67984,1,1
SO67984,2,1
SO67984,3,1
SO67985,1,1
SO67985,2,1
SO67986,1,1
SO67986,2,1
SO67986,3,1
SO67987,1,1
SO67987,2,1
SO67987,3,1
SO67988,1,1
SO67988,1,10
SO67988,2,1
SO67988,2,10
SO67989,1,1
SO67989,2,1
SO67990,1,6
SO67991,1,1
SO67991,2,1
SO67992,1,1
SO67992,2,1
SO67993,1,1
SO67993,2,1
SO67993,3,1
SO67994,1,1
SO67994,2,1
SO67994,3,1
SO67995,1,1
SO67995,2,1
SO67995,3,1
SO67996,1,1
SO67996,2,1
SO67997,1,1
SO67997,2,1
SO67998,1,1
SO67998,2,1
SO67998,3,1
SO67999,1,1
SO67999,2,1
SO68000,1,1
SO68000,2,1
SO68000,3,1
SO68001,1,1
SO68001,2,1
SO68001,3,1
SO68001,4,1
SO68002,1,1
SO68002,2,1
SO68003,1,1
SO68003,2,1
SO68004,1,1
SO68004,1,10
SO68004,2,1
SO68004,2,10
SO68005,1,1
SO68005,2,1
SO68005,3,1
SO68005,4,1
SO68007,1,1
SO68007,2,1
SO68007,3,1
SO68007,4,1
SO68008,1,1
SO68008,2,1
SO68008,3,1
SO68009,1,1
SO68009,1,2
SO68009,2,1
SO68009,2,2
SO68009,3,1
SO68009,3,2
SO68010,1,2
SO68011,1,2
SO68012,1,1
SO68012,2,1
SO68012,3,1
SO68012,4,1
SO68013,1,1
SO68013,1,2
SO68013,1,10
SO68013,2,1
SO68013,2,2
SO68013,2,10
SO68013,3,1
SO68013,3,2
SO68013,3,10
SO68014,1,1
SO68014,2,1
SO68014,3,1
SO68014,4,1
SO68014,5,1
SO68016,1,1
SO68016,1,2
SO68016,2,1
SO68016,2,2
SO68018,1,1
SO68018,2,1
SO68018,3,1
SO68018,4,1
SO68019,1,1
SO68019,1,2
SO68019,2,1
SO68019,2,2
SO68020,1,1
SO68020,2,1
SO68020,3,1
SO68020,4,1
SO68023,1,1
SO68023,1,2
SO68023,2,1
SO68023,2,2
SO68023,3,1
SO68023,3,2
SO68023,4,1
SO68023,4,2
SO68024,1,1
SO68024,2,1
SO68026,1,1
SO68026,2,1
SO68026,3,1
SO68028,1,1
SO68028,2,1
SO68028,3,1
SO68030,1,1
SO68030,2,1
SO68031,1,1
SO68031,2,1
SO68031,3,1
SO68031,4,1
SO68032,1,4
SO68033,1,1
SO68033,2,1
SO68034,1,1
SO68034,2,1
SO68034,3,1
SO68035,1,1
SO68036,1,1
SO68036,2,1
SO68036,3,1
SO68037,1,1
SO68037,2,1
SO68037,3,1
SO68038,1,1
SO68038,2,1
SO68038,3,1
SO68039,1,1
SO68039,1,10
SO68039,2,1
SO68039,2,10
SO68039,3,1
SO68039,3,10
SO68040,1,1
SO68040,2,1
SO68040,3,1
SO68040,4,1
SO68041,1,1
SO68041,2,1
SO68042,1,1
SO68042,2,1
SO68042,3,1
SO68043,1,1
SO68043,2,1
SO68044,1,1
SO68045,1,1
SO68046,1,1
SO68046,2,1
SO68047,1,1
SO68048,1,1
SO68048,2,1
SO68048,3,1
SO68049,1,1
SO68049,1,10
SO68049,2,1
SO68049,2,10
SO68050,1,1
SO68050,2,1
SO68050,3,1
SO68051,1,1
SO68051,2,1
SO68051,3,1
SO68051,4,1
SO68052,1,1
SO68053,1,1
SO68053,2,1
SO68054,1,4
SO68055,1,1
SO68056,1,1
SO68056,2,1
SO68056,3,1
SO68057,1,1
SO68057,2,1
SO68058,1,1
SO68058,2,1
SO68059,1,1
SO68059,1,10
SO68059,2,1
SO68059,2,10
SO68060,1,1
SO68061,1,6
SO68061,2,6
SO68063,1,1
SO68063,2,1
SO68063,3,1
SO68063,4,1
SO68063,5,1
SO68064,1,1
SO68064,2,1
SO68064,3,1
SO68065,1,2
SO68066,1,1
SO68066,2,1
SO68066,3,1
SO68066,4,1
SO68067,1,1
SO68067,2,1
SO68067,3,1
SO68067,4,1
SO68067,5,1
SO68069,1,1
SO68069,2,1
SO68069,3,1
SO68069,4,1
SO68070,1,2
SO68070,2,2
SO68072,1,2
SO68073,1,1
SO68073,2,1
SO68073,3,1
SO68073,4,1
SO68073,5,1
SO68075,1,1
SO68075,1,2
SO68075,1,10
SO68075,2,1
SO68075,2,2
SO68075,2,10
SO68075,3,1
SO68075,3,2
SO68075,3,10
SO68078,1,1
SO68078,2,1
SO68079,1,6
SO68079,2,6
SO68080,1,2
SO68081,1,1
SO68081,2,1
SO68081,3,1
SO68081,4,1
SO68081,5,1
SO68082,1,1
SO68082,2,1
SO68082,3,1
SO68083,1,1
SO68083,1,10
